period_type,period,partial,number,count,n_draws,expected,null_lo,null_hi,z,source_dataset_version,analysis_version,through_draw,override_ref
quarter,2020-Q3,False,24,7,38,4.145454545,1,8,1.485368429,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,25,2,38,4.145454545,1,8,-1.116391558,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,26,6,38,4.145454545,1,8,0.9650164316,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,27,2,38,4.145454545,1,8,-1.116391558,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,28,6,38,4.145454545,1,8,0.9650164316,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,29,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,30,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,31,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,32,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,33,2,38,4.145454545,1,8,-1.116391558,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,34,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,35,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,36,4,38,4.145454545,1,8,-0.07568756326,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,37,2,38,4.145454545,1,8,-1.116391558,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,38,4,38,4.145454545,1,8,-0.07568756326,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,39,1,38,4.145454545,1,8,-1.636743556,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,40,2,38,4.145454545,1,8,-1.116391558,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,41,4,38,4.145454545,1,8,-0.07568756326,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,42,1,38,4.145454545,1,8,-1.636743556,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,43,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,44,7,38,4.145454545,1,8,1.485368429,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,45,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,46,2,38,4.145454545,1,8,-1.116391558,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,47,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,48,4,38,4.145454545,1,8,-0.07568756326,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,49,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,50,2,38,4.145454545,1,8,-1.116391558,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,51,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,52,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,53,9,38,4.145454545,1,8,2.526072424,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,54,6,38,4.145454545,1,8,0.9650164316,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q3,False,55,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,1,3,40,4.363636364,1,9,-0.691604169,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,2,6,40,4.363636364,1,9,0.8299250028,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,3,6,40,4.363636364,1,9,0.8299250028,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,4,3,40,4.363636364,1,9,-0.691604169,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,5,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,6,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,7,2,40,4.363636364,1,9,-1.19878056,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,8,5,40,4.363636364,1,9,0.3227486122,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,9,1,40,4.363636364,1,9,-1.70595695,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,10,6,40,4.363636364,1,9,0.8299250028,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,11,7,40,4.363636364,1,9,1.337101393,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,12,7,40,4.363636364,1,9,1.337101393,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,13,1,40,4.363636364,1,9,-1.70595695,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,14,7,40,4.363636364,1,9,1.337101393,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,15,5,40,4.363636364,1,9,0.3227486122,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,16,2,40,4.363636364,1,9,-1.19878056,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,17,3,40,4.363636364,1,9,-0.691604169,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,18,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,19,9,40,4.363636364,1,9,2.351454174,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,20,7,40,4.363636364,1,9,1.337101393,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,21,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,22,5,40,4.363636364,1,9,0.3227486122,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,23,3,40,4.363636364,1,9,-0.691604169,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,24,3,40,4.363636364,1,9,-0.691604169,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,25,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,26,1,40,4.363636364,1,9,-1.70595695,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,27,5,40,4.363636364,1,9,0.3227486122,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,28,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,29,5,40,4.363636364,1,9,0.3227486122,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,30,2,40,4.363636364,1,9,-1.19878056,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,31,3,40,4.363636364,1,9,-0.691604169,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,32,5,40,4.363636364,1,9,0.3227486122,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,33,6,40,4.363636364,1,9,0.8299250028,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,34,7,40,4.363636364,1,9,1.337101393,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,35,3,40,4.363636364,1,9,-0.691604169,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,36,6,40,4.363636364,1,9,0.8299250028,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,37,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,38,9,40,4.363636364,1,9,2.351454174,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,39,3,40,4.363636364,1,9,-0.691604169,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,40,2,40,4.363636364,1,9,-1.19878056,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,41,7,40,4.363636364,1,9,1.337101393,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,42,1,40,4.363636364,1,9,-1.70595695,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,43,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,44,5,40,4.363636364,1,9,0.3227486122,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,45,5,40,4.363636364,1,9,0.3227486122,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,46,2,40,4.363636364,1,9,-1.19878056,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,47,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,48,6,40,4.363636364,1,9,0.8299250028,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,49,6,40,4.363636364,1,9,0.8299250028,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,50,3,40,4.363636364,1,9,-0.691604169,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,51,6,40,4.363636364,1,9,0.8299250028,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,52,5,40,4.363636364,1,9,0.3227486122,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,53,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,54,6,40,4.363636364,1,9,0.8299250028,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2020-Q4,False,55,0,40,4.363636364,1,9,-2.213133341,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,1,2,37,4.036363636,1,8,-1.073849688,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,2,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,3,3,37,4.036363636,1,8,-0.5465127878,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,4,6,37,4.036363636,1,8,1.035497914,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,5,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,6,2,37,4.036363636,1,8,-1.073849688,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,7,6,37,4.036363636,1,8,1.035497914,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,8,0,37,4.036363636,1,8,-2.128523489,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,9,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,10,3,37,4.036363636,1,8,-0.5465127878,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,11,6,37,4.036363636,1,8,1.035497914,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,12,2,37,4.036363636,1,8,-1.073849688,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,13,3,37,4.036363636,1,8,-0.5465127878,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,14,1,37,4.036363636,1,8,-1.601186589,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,15,3,37,4.036363636,1,8,-0.5465127878,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,16,4,37,4.036363636,1,8,-0.01917588729,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,17,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,18,4,37,4.036363636,1,8,-0.01917588729,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,19,8,37,4.036363636,1,8,2.090171715,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,20,6,37,4.036363636,1,8,1.035497914,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,21,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,22,6,37,4.036363636,1,8,1.035497914,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,23,7,37,4.036363636,1,8,1.562834814,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,24,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,25,3,37,4.036363636,1,8,-0.5465127878,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,26,3,37,4.036363636,1,8,-0.5465127878,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,27,0,37,4.036363636,1,8,-2.128523489,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,28,2,37,4.036363636,1,8,-1.073849688,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,29,8,37,4.036363636,1,8,2.090171715,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,30,2,37,4.036363636,1,8,-1.073849688,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,31,6,37,4.036363636,1,8,1.035497914,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,32,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,33,3,37,4.036363636,1,8,-0.5465127878,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,34,6,37,4.036363636,1,8,1.035497914,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,35,4,37,4.036363636,1,8,-0.01917588729,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,36,4,37,4.036363636,1,8,-0.01917588729,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,37,1,37,4.036363636,1,8,-1.601186589,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,38,2,37,4.036363636,1,8,-1.073849688,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,39,4,37,4.036363636,1,8,-0.01917588729,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,40,3,37,4.036363636,1,8,-0.5465127878,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,41,4,37,4.036363636,1,8,-0.01917588729,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,42,4,37,4.036363636,1,8,-0.01917588729,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,43,3,37,4.036363636,1,8,-0.5465127878,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,44,7,37,4.036363636,1,8,1.562834814,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,45,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,46,6,37,4.036363636,1,8,1.035497914,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,47,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,48,4,37,4.036363636,1,8,-0.01917588729,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,49,2,37,4.036363636,1,8,-1.073849688,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,50,3,37,4.036363636,1,8,-0.5465127878,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,51,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,52,2,37,4.036363636,1,8,-1.073849688,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,53,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,54,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q1,False,55,4,37,4.036363636,1,8,-0.01917588729,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,1,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,2,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,3,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,4,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,5,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,6,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,7,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,8,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,9,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,10,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,11,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,12,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,13,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,14,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,15,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,16,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,17,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,18,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,19,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,20,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,21,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,22,8,39,4.254545455,1,8,1.923805897,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,23,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,24,8,39,4.254545455,1,8,1.923805897,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,25,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,26,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,27,8,39,4.254545455,1,8,1.923805897,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,28,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,29,1,39,4.254545455,1,8,-1.67165658,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,30,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,31,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,32,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,33,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,34,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,35,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,36,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,37,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,38,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,39,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,40,1,39,4.254545455,1,8,-1.67165658,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,41,9,39,4.254545455,1,8,2.437443394,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,42,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,43,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,44,8,39,4.254545455,1,8,1.923805897,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,45,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,46,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,47,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,48,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,49,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,50,0,39,4.254545455,1,8,-2.185294077,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,51,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,52,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,53,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,54,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q2,False,55,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,1,1,29,3.163636364,0,7,-1.288766674,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,2,4,29,3.163636364,0,7,0.4981787144,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,3,3,29,3.163636364,0,7,-0.09746974846,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,4,4,29,3.163636364,0,7,0.4981787144,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,5,2,29,3.163636364,0,7,-0.6931182113,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,6,2,29,3.163636364,0,7,-0.6931182113,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,7,7,29,3.163636364,0,7,2.285124103,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,8,5,29,3.163636364,0,7,1.093827177,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,9,1,29,3.163636364,0,7,-1.288766674,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,10,3,29,3.163636364,0,7,-0.09746974846,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,11,5,29,3.163636364,0,7,1.093827177,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,12,4,29,3.163636364,0,7,0.4981787144,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,13,2,29,3.163636364,0,7,-0.6931182113,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,14,1,29,3.163636364,0,7,-1.288766674,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,15,3,29,3.163636364,0,7,-0.09746974846,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,16,3,29,3.163636364,0,7,-0.09746974846,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,17,5,29,3.163636364,0,7,1.093827177,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,18,3,29,3.163636364,0,7,-0.09746974846,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,19,1,29,3.163636364,0,7,-1.288766674,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,20,7,29,3.163636364,0,7,2.285124103,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,21,3,29,3.163636364,0,7,-0.09746974846,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,22,4,29,3.163636364,0,7,0.4981787144,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2021-Q3,False,23,2,29,3.163636364,0,7,-0.6931182113,ds_cbdf3834368e,ds_16b6be697acb,01190,
